Transaction_Date,Hospital_ID,Hospital_Name,Hospital_Type,Hospital_Size,Territory,Product_ID,Product_Name,Product_Category,Units_Sold,Unit_Price,Total_Revenue,Inventory_Level,Stockout_Flag,Market_Index,Promotion_Flag,Year,Month,Quarter,Day_of_Week,Is_Weekend,Day_of_Month,Week_of_Year,Calculated_Revenue,Revenue_Difference
2025-02-19,H009,Hospital_I,Multi_Specialty,Medium,Central,P003,Patient_Monitor,Patient_Monitoring,31,124921.58,3872568.98,81,0,0.5053,0,2025,2,1,2,0,19,8,3872568.98,0.0
2025-02-19,H003,Hospital_C,Tertiary_Care,Medium,West,P008,Endoscopy_System,Gastroenterology,16,1130153.21,18082451.36,35,0,0.5166,0,2025,2,1,2,0,19,8,18082451.36,0.0
2025-02-19,H010,Hospital_J,Tertiary_Care,Large,Central,P007,Ventilator,Critical_Care,42,341442.47,14340583.74,105,0,0.581,0,2025,2,1,2,0,19,8,14340583.74,0.0
2025-02-19,H006,Hospital_F,Tertiary_Care,Large,South,P008,Endoscopy_System,Gastroenterology,26,1178689.01,30645914.26,83,0,0.6167,0,2025,2,1,2,0,19,8,30645914.26,0.0
2025-02-19,H002,Hospital_B,Multi_Specialty,Large,North,P007,Ventilator,Critical_Care,35,353770.66,12381973.1,91,0,0.607,0,2025,2,1,2,0,19,8,12381973.1,0.0
2025-02-20,H010,Hospital_J,Tertiary_Care,Large,Central,P004,ECG_System,Cardiology,31,82352.29,2552920.99,127,0,0.5777,0,2025,2,1,3,0,20,8,2552920.99,0.0
2025-02-20,H007,Hospital_G,Multi_Specialty,Large,East,P001,Imaging_System,Radiology,22,1746440.41,38421689.02,69,0,0.5636,0,2025,2,1,3,0,20,8,38421689.02,0.0
2025-02-20,H001,Hospital_A,Tertiary_Care,Large,North,P008,Endoscopy_System,Gastroenterology,24,1096030.38,26304729.12,52,0,0.6205,0,2025,2,1,3,0,20,8,26304729.12,0.0
2025-02-21,H005,Hospital_E,Specialty_Care,Medium,South,P006,Infusion_Pump,Critical_Care,28,161629.06,1830583.16,95,0,0.5826,0,2025,2,1,4,0,21,8,4525613.68,-2695030.52
2025-02-21,H001,Hospital_A,Tertiary_Care,Large,North,P005,Cardiac_Monitor,Cardiology,41,155934.85,6393328.85,93,0,0.5918,0,2025,2,1,4,0,21,8,6393328.85,-0.0
2025-02-21,H004,Hospital_D,Multi_Specialty,Medium,West,P004,ECG_System,Cardiology,25,86111.3,2152782.5,56,0,0.5841,0,2025,2,1,4,0,21,8,2152782.5,0.0
2025-02-21,H007,Hospital_G,Multi_Specialty,Large,East,P007,Ventilator,Critical_Care,38,363651.51,13818757.38,131,0,0.6077,0,2025,2,1,4,0,21,8,13818757.38,0.0
2025-02-21,H002,Hospital_B,Multi_Specialty,Large,North,P005,Cardiac_Monitor,Cardiology,32,141656.08,4532994.56,107,0,0.6047,0,2025,2,1,4,0,21,8,4532994.56,0.0
2025-02-21,H008,Hospital_H,Specialty_Care,Small,East,P006,Infusion_Pump,Critical_Care,15,66807.95,1002119.25,48,0,0.6168,0,2025,2,1,4,0,21,8,1002119.25,0.0
2025-02-22,H008,Hospital_H,Specialty_Care,Small,East,P008,Endoscopy_System,Gastroenterology,16,1120185.88,17922974.08,67,0,0.6037,0,2025,2,1,5,1,22,8,17922974.08,0.0
2025-02-22,H001,Hospital_A,Tertiary_Care,Large,North,P002,Ultrasound_System,Radiology,30,722277.61,21668328.3,43,0,0.5895,0,2025,2,1,5,1,22,8,21668328.3,0.0
2025-02-22,H009,Hospital_I,Multi_Specialty,Medium,Central,P007,Ventilator,Critical_Care,33,307022.09,10131728.97,106,0,0.6559,0,2025,2,1,5,1,22,8,10131728.97,0.0
2025-02-22,H008,Hospital_H,Specialty_Care,Small,East,P005,Cardiac_Monitor,Cardiology,15,155715.77,2335736.55,21,0,0.5296,0,2025,2,1,5,1,22,8,2335736.55,0.0
2025-02-22,H001,Hospital_A,Tertiary_Care,Large,North,P001,Imaging_System,Radiology,21,1891304.83,39717401.43,42,0,0.5585,0,2025,2,1,5,1,22,8,39717401.43,0.0
2025-02-22,H003,Hospital_C,Tertiary_Care,Medium,West,P008,Endoscopy_System,Gastroenterology,19,1046918.23,19891446.37,71,0,0.6512,0,2025,2,1,5,1,22,8,19891446.37,0.0
2025-02-22,H010,Hospital_J,Tertiary_Care,Large,Central,P002,Ultrasound_System,Radiology,21,744336.06,15631057.26,77,0,0.6045,0,2025,2,1,5,1,22,8,15631057.26,-0.0
2025-02-22,H005,Hospital_E,Specialty_Care,Medium,South,P007,Ventilator,Critical_Care,28,348441.86,9756372.08,49,0,0.5944,0,2025,2,1,5,1,22,8,9756372.08,0.0
2025-02-22,H001,Hospital_A,Tertiary_Care,Large,North,P001,Imaging_System,Radiology,26,1925402.16,50060456.16,99,0,0.5874,0,2025,2,1,5,1,22,8,50060456.16,0.0
2025-02-22,H008,Hospital_H,Specialty_Care,Small,East,P006,Infusion_Pump,Critical_Care,22,68077.82,1497712.04,81,0,0.5835,0,2025,2,1,5,1,22,8,1497712.04,0.0
2025-02-22,H002,Hospital_B,Multi_Specialty,Large,North,P008,Endoscopy_System,Gastroenterology,20,1087154.09,21743081.8,69,0,0.6218,0,2025,2,1,5,1,22,8,21743081.8,0.0
2025-02-22,H004,Hospital_D,Multi_Specialty,Medium,West,P003,Patient_Monitor,Patient_Monitoring,32,121464.06,3886849.92,118,0,0.5233,0,2025,2,1,5,1,22,8,3886849.92,0.0
2025-02-22,H005,Hospital_E,Specialty_Care,Medium,South,P008,Endoscopy_System,Gastroenterology,18,1152753.6,20749564.8,62,0,0.5914,0,2025,2,1,5,1,22,8,20749564.8,0.0
2025-02-23,H004,Hospital_D,Multi_Specialty,Medium,West,P008,Endoscopy_System,Gastroenterology,24,1034972.24,24839333.76,65,0,0.5518,0,2025,2,1,6,1,23,8,24839333.76,0.0
2025-02-23,H005,Hospital_E,Specialty_Care,Medium,South,P005,Cardiac_Monitor,Cardiology,29,152060.22,4409746.38,74,0,0.6177,1,2025,2,1,6,1,23,8,4409746.38,0.0
2025-02-23,H002,Hospital_B,Multi_Specialty,Large,North,P002,Ultrasound_System,Radiology,25,709246.7,17731167.5,58,0,0.5499,0,2025,2,1,6,1,23,8,17731167.5,0.0
2025-02-23,H003,Hospital_C,Tertiary_Care,Medium,West,P003,Patient_Monitor,Patient_Monitoring,33,122691.29,4048812.57,109,0,0.585,0,2025,2,1,6,1,23,8,4048812.57,0.0
2025-02-23,H004,Hospital_D,Multi_Specialty,Medium,West,P007,Ventilator,Critical_Care,30,339087.91,10172637.3,93,0,0.5467,0,2025,2,1,6,1,23,8,10172637.3,0.0
2025-02-23,H009,Hospital_I,Multi_Specialty,Medium,Central,P003,Patient_Monitor,Patient_Monitoring,28,122201.29,3421636.12,114,0,0.6764,0,2025,2,1,6,1,23,8,3421636.12,0.0
2025-02-23,H001,Hospital_A,Tertiary_Care,Large,North,P004,ECG_System,Cardiology,33,85560.76,2823505.08,56,0,0.6014,0,2025,2,1,6,1,23,8,2823505.08,0.0
2025-02-23,H008,Hospital_H,Specialty_Care,Small,East,P005,Cardiac_Monitor,Cardiology,20,154971.33,3099426.6,67,0,0.572,1,2025,2,1,6,1,23,8,3099426.6,0.0
2025-02-23,H009,Hospital_I,Multi_Specialty,Medium,Central,P004,ECG_System,Cardiology,24,82011.43,1968274.32,45,0,0.5724,0,2025,2,1,6,1,23,8,1968274.32,0.0
2025-02-23,H005,Hospital_E,Specialty_Care,Medium,South,P004,ECG_System,Cardiology,17,86917.03,1477589.51,58,0,0.5447,0,2025,2,1,6,1,23,8,1477589.51,0.0
2025-02-23,H003,Hospital_C,Tertiary_Care,Medium,West,P002,Ultrasound_System,Radiology,21,708743.25,14883608.25,41,0,0.6363,0,2025,2,1,6,1,23,8,14883608.25,0.0
2025-02-23,H005,Hospital_E,Specialty_Care,Medium,South,P006,Infusion_Pump,Critical_Care,25,66041.67,1651041.75,93,0,0.5703,0,2025,2,1,6,1,23,8,1651041.75,0.0
2025-02-23,H006,Hospital_F,Tertiary_Care,Large,South,P003,Patient_Monitor,Patient_Monitoring,37,126468.41,4679331.17,97,0,0.6275,0,2025,2,1,6,1,23,8,4679331.17,0.0
2025-02-23,H004,Hospital_D,Multi_Specialty,Medium,West,P008,Endoscopy_System,Gastroenterology,17,1116525.87,18980939.79,33,0,0.5973,0,2025,2,1,6,1,23,8,18980939.79,-0.0
2025-02-23,H007,Hospital_G,Multi_Specialty,Large,East,P004,ECG_System,Cardiology,32,82634.08,2644290.56,106,0,0.5863,0,2025,2,1,6,1,23,8,2644290.56,0.0
2025-02-24,H010,Hospital_J,Tertiary_Care,Large,Central,P005,Cardiac_Monitor,Cardiology,36,155135.67,5584884.12,67,0,0.5457,0,2025,2,1,0,0,24,9,5584884.12,0.0
2025-02-24,H003,Hospital_C,Tertiary_Care,Medium,West,P002,Ultrasound_System,Radiology,20,709190.58,14183811.6,55,0,0.6123,0,2025,2,1,0,0,24,9,14183811.6,0.0
2025-02-24,H002,Hospital_B,Multi_Specialty,Large,North,P007,Ventilator,Critical_Care,37,339286.16,12553587.92,120,0,0.5848,0,2025,2,1,0,0,24,9,12553587.92,0.0
2025-02-24,H004,Hospital_D,Multi_Specialty,Medium,West,P004,ECG_System,Cardiology,21,82597.33,1734543.93,36,0,0.6457,0,2025,2,1,0,0,24,9,1734543.93,0.0
2025-02-24,H009,Hospital_I,Multi_Specialty,Medium,Central,P001,Imaging_System,Radiology,17,1989570.56,33822699.52,23,0,0.5999,1,2025,2,1,0,0,24,9,33822699.52,0.0
2025-02-24,H010,Hospital_J,Tertiary_Care,Large,Central,P008,Endoscopy_System,Gastroenterology,25,1062161.13,26554028.25,54,0,0.5166,0,2025,2,1,0,0,24,9,26554028.25,0.0
2025-02-24,H009,Hospital_I,Multi_Specialty,Medium,Central,P002,Ultrasound_System,Radiology,18,758177.99,13647203.82,41,0,0.6239,0,2025,2,1,0,0,24,9,13647203.82,0.0
2025-02-24,H005,Hospital_E,Specialty_Care,Medium,South,P002,Ultrasound_System,Radiology,20,772792.6,15455852.0,54,0,0.5286,0,2025,2,1,0,0,24,9,15455852.0,0.0
2025-02-24,H008,Hospital_H,Specialty_Care,Small,East,P008,Endoscopy_System,Gastroenterology,11,1132358.29,12455941.19,27,0,0.6071,0,2025,2,1,0,0,24,9,12455941.19,-0.0
2025-02-24,H004,Hospital_D,Multi_Specialty,Medium,West,P007,Ventilator,Critical_Care,27,373282.58,10078629.66,100,0,0.5972,1,2025,2,1,0,0,24,9,10078629.66,0.0
2025-02-25,H001,Hospital_A,Tertiary_Care,Large,North,P005,Cardiac_Monitor,Cardiology,40,154846.84,6193873.6,156,0,0.6313,1,2025,2,1,1,0,25,9,6193873.6,0.0
2025-02-25,H007,Hospital_G,Multi_Specialty,Large,East,P007,Ventilator,Critical_Care,42,355595.1,14934994.2,80,0,0.5809,1,2025,2,1,1,0,25,9,14934994.2,0.0
2025-02-25,H003,Hospital_C,Tertiary_Care,Medium,West,P004,ECG_System,Cardiology,21,79342.01,1666182.21,59,0,0.6045,0,2025,2,1,1,0,25,9,1666182.21,0.0
2025-02-25,H008,Hospital_H,Specialty_Care,Small,East,P001,Imaging_System,Radiology,15,1695737.22,25436058.3,54,0,0.5987,0,2025,2,1,1,0,25,9,25436058.3,0.0
2025-02-25,H007,Hospital_G,Multi_Specialty,Large,East,P003,Patient_Monitor,Patient_Monitoring,45,123832.33,5572454.85,181,0,0.6177,0,2025,2,1,1,0,25,9,5572454.85,0.0
2025-02-26,H004,Hospital_D,Multi_Specialty,Medium,West,P008,Endoscopy_System,Gastroenterology,18,1052419.83,18943556.94,36,0,0.589,0,2025,2,1,2,0,26,9,18943556.94,0.0
2025-02-26,H004,Hospital_D,Multi_Specialty,Medium,West,P003,Patient_Monitor,Patient_Monitoring,34,132657.86,4510367.24,76,0,0.5166,0,2025,2,1,2,0,26,9,4510367.24,0.0
2025-02-26,H008,Hospital_H,Specialty_Care,Small,East,P005,Cardiac_Monitor,Cardiology,22,153818.55,3384008.1,62,0,0.6113,1,2025,2,1,2,0,26,9,3384008.1,0.0
2025-02-27,H008,Hospital_H,Specialty_Care,Small,East,P008,Endoscopy_System,Gastroenterology,11,1097874.48,12076619.28,30,0,0.5474,0,2025,2,1,3,0,27,9,12076619.28,0.0
2025-02-28,H009,Hospital_I,Multi_Specialty,Medium,Central,P002,Ultrasound_System,Radiology,21,748694.62,15722587.02,68,0,0.6391,0,2025,2,1,4,0,28,9,15722587.02,0.0
2025-02-28,H010,Hospital_J,Tertiary_Care,Large,Central,P001,Imaging_System,Radiology,22,1792629.35,39437845.7,70,0,0.5438,0,2025,2,1,4,0,28,9,39437845.7,0.0
2025-02-28,H007,Hospital_G,Multi_Specialty,Large,East,P002,Ultrasound_System,Radiology,20,822115.87,16442317.4,51,0,0.5759,0,2025,2,1,4,0,28,9,16442317.4,0.0
2025-02-28,H002,Hospital_B,Multi_Specialty,Large,North,P008,Endoscopy_System,Gastroenterology,22,1084179.54,23851949.88,94,0,0.6571,0,2025,2,1,4,0,28,9,23851949.88,-0.0
2025-02-28,H005,Hospital_E,Specialty_Care,Medium,South,P001,Imaging_System,Radiology,19,1864251.25,35420773.75,46,0,0.6258,0,2025,2,1,4,0,28,9,35420773.75,0.0
2025-02-28,H001,Hospital_A,Tertiary_Care,Large,North,P001,Imaging_System,Radiology,27,1725758.89,46595490.03,55,0,0.6368,1,2025,2,1,4,0,28,9,46595490.03,0.0
2025-02-28,H001,Hospital_A,Tertiary_Care,Large,North,P001,Imaging_System,Radiology,24,1837176.94,44092246.56,57,0,0.6304,0,2025,2,1,4,0,28,9,44092246.56,0.0
2025-02-28,H002,Hospital_B,Multi_Specialty,Large,North,P007,Ventilator,Critical_Care,32,353309.85,11305915.2,83,0,0.613,0,2025,2,1,4,0,28,9,11305915.2,0.0
2025-02-28,H003,Hospital_C,Tertiary_Care,Medium,West,P006,Infusion_Pump,Critical_Care,27,68753.41,1856342.07,65,0,0.608,0,2025,2,1,4,0,28,9,1856342.07,0.0
2025-02-28,H005,Hospital_E,Specialty_Care,Medium,South,P005,Cardiac_Monitor,Cardiology,29,157789.63,4575899.27,63,0,0.5929,1,2025,2,1,4,0,28,9,4575899.27,-0.0
2025-03-01,H001,Hospital_A,Tertiary_Care,Large,North,P006,Infusion_Pump,Critical_Care,43,62719.73,2696948.39,150,0,0.5826,0,2025,3,1,5,1,1,9,2696948.39,0.0
2025-03-01,H009,Hospital_I,Multi_Specialty,Medium,Central,P002,Ultrasound_System,Radiology,20,747563.64,14951272.8,28,0,0.5642,0,2025,3,1,5,1,1,9,14951272.8,0.0
2025-03-01,H006,Hospital_F,Tertiary_Care,Large,South,P005,Cardiac_Monitor,Cardiology,38,144834.55,5503712.9,107,0,0.5479,0,2025,3,1,5,1,1,9,5503712.9,0.0
2025-03-01,H006,Hospital_F,Tertiary_Care,Large,South,P002,Ultrasound_System,Radiology,28,722677.8,20234978.4,100,0,0.6064,0,2025,3,1,5,1,1,9,20234978.4,-0.0
2025-03-01,H002,Hospital_B,Multi_Specialty,Large,North,P005,Cardiac_Monitor,Cardiology,37,142393.94,5268575.78,93,0,0.6167,0,2025,3,1,5,1,1,9,5268575.78,0.0
2025-03-01,H005,Hospital_E,Specialty_Care,Medium,South,P002,Ultrasound_System,Radiology,19,762970.58,14496441.02,45,0,0.5894,0,2025,3,1,5,1,1,9,14496441.02,0.0
2025-03-01,H001,Hospital_A,Tertiary_Care,Large,North,P003,Patient_Monitor,Patient_Monitoring,43,125347.7,5389951.1,121,0,0.5936,0,2025,3,1,5,1,1,9,5389951.1,0.0
2025-03-01,H008,Hospital_H,Specialty_Care,Small,East,P005,Cardiac_Monitor,Cardiology,23,153834.83,3538201.09,56,0,0.5988,0,2025,3,1,5,1,1,9,3538201.09,0.0
2025-03-01,H007,Hospital_G,Multi_Specialty,Large,East,P001,Imaging_System,Radiology,24,1854048.61,44497166.64,39,0,0.5904,0,2025,3,1,5,1,1,9,44497166.64,0.0
2025-03-01,H001,Hospital_A,Tertiary_Care,Large,North,P004,ECG_System,Cardiology,34,88905.07,3022772.38,63,0,0.5856,0,2025,3,1,5,1,1,9,3022772.38,-0.0
2025-03-01,H007,Hospital_G,Multi_Specialty,Large,East,P007,Ventilator,Critical_Care,42,355862.0,14946204.0,92,0,0.5837,0,2025,3,1,5,1,1,9,14946204.0,0.0
2025-03-01,H008,Hospital_H,Specialty_Care,Small,East,P007,Ventilator,Critical_Care,24,335385.56,8049253.44,61,0,0.6386,0,2025,3,1,5,1,1,9,8049253.44,0.0
2025-03-01,H005,Hospital_E,Specialty_Care,Medium,South,P008,Endoscopy_System,Gastroenterology,20,1119371.04,22387420.8,63,0,0.6061,1,2025,3,1,5,1,1,9,22387420.8,0.0
2025-03-01,H001,Hospital_A,Tertiary_Care,Large,North,P007,Ventilator,Critical_Care,45,356678.65,16050539.25,95,0,0.5939,1,2025,3,1,5,1,1,9,16050539.25,-0.0
2025-03-01,H008,Hospital_H,Specialty_Care,Small,East,P003,Patient_Monitor,Patient_Monitoring,21,125369.3,2632755.3,59,0,0.5659,0,2025,3,1,5,1,1,9,2632755.3,-0.0
2025-03-01,H004,Hospital_D,Multi_Specialty,Medium,West,P007,Ventilator,Critical_Care,33,360639.33,11901097.89,69,0,0.6491,0,2025,3,1,5,1,1,9,11901097.89,0.0
2025-03-01,H002,Hospital_B,Multi_Specialty,Large,North,P008,Endoscopy_System,Gastroenterology,26,1092015.4,28392400.4,109,0,0.6455,0,2025,3,1,5,1,1,9,28392400.4,0.0
2025-03-02,H006,Hospital_F,Tertiary_Care,Large,South,P005,Cardiac_Monitor,Cardiology,36,150129.71,5404669.56,99,0,0.6068,1,2025,3,1,6,1,2,9,5404669.56,0.0
2025-03-02,H010,Hospital_J,Tertiary_Care,Large,Central,P002,Ultrasound_System,Radiology,25,735396.95,18384923.75,64,0,0.609,0,2025,3,1,6,1,2,9,18384923.75,0.0
2025-03-02,H001,Hospital_A,Tertiary_Care,Large,North,P008,Endoscopy_System,Gastroenterology,28,1058098.33,29626753.24,107,0,0.5989,0,2025,3,1,6,1,2,9,29626753.24,-0.0
2025-03-02,H006,Hospital_F,Tertiary_Care,Large,South,P008,Endoscopy_System,Gastroenterology,32,1109023.31,35488745.92,78,0,0.5782,0,2025,3,1,6,1,2,9,35488745.92,0.0
2025-03-02,H003,Hospital_C,Tertiary_Care,Medium,West,P008,Endoscopy_System,Gastroenterology,17,1122297.44,19079056.48,38,0,0.6172,0,2025,3,1,6,1,2,9,19079056.48,0.0
2025-03-02,H001,Hospital_A,Tertiary_Care,Large,North,P005,Cardiac_Monitor,Cardiology,36,153329.58,5519864.88,54,0,0.6124,0,2025,3,1,6,1,2,9,5519864.88,0.0
2025-03-02,H002,Hospital_B,Multi_Specialty,Large,North,P007,Ventilator,Critical_Care,40,319087.01,12763480.4,139,0,0.5439,0,2025,3,1,6,1,2,9,12763480.4,0.0
2025-03-02,H001,Hospital_A,Tertiary_Care,Large,North,P005,Cardiac_Monitor,Cardiology,39,139810.98,5452628.22,78,0,0.6081,0,2025,3,1,6,1,2,9,5452628.22,-0.0
2025-03-02,H005,Hospital_E,Specialty_Care,Medium,South,P003,Patient_Monitor,Patient_Monitoring,35,136991.02,4794685.7,125,0,0.6515,0,2025,3,1,6,1,2,9,4794685.7,0.0
2025-03-02,H003,Hospital_C,Tertiary_Care,Medium,West,P006,Infusion_Pump,Critical_Care,30,64290.18,1928705.4,121,0,0.6201,0,2025,3,1,6,1,2,9,1928705.4,0.0
2025-03-02,H009,Hospital_I,Multi_Specialty,Medium,Central,P008,Endoscopy_System,Gastroenterology,20,1044982.83,20899656.6,73,0,0.6642,0,2025,3,1,6,1,2,9,20899656.6,0.0
2025-03-02,H003,Hospital_C,Tertiary_Care,Medium,West,P001,Imaging_System,Radiology,17,1772367.01,30130239.17,29,0,0.5902,0,2025,3,1,6,1,2,9,30130239.17,0.0
2025-03-03,H003,Hospital_C,Tertiary_Care,Medium,West,P003,Patient_Monitor,Patient_Monitoring,25,134932.57,3373314.25,71,0,0.6229,0,2025,3,1,0,0,3,10,3373314.25,0.0
2025-03-03,H003,Hospital_C,Tertiary_Care,Medium,West,P002,Ultrasound_System,Radiology,15,739076.09,11086141.35,50,0,0.5666,0,2025,3,1,0,0,3,10,11086141.35,0.0
2025-03-03,H006,Hospital_F,Tertiary_Care,Large,South,P002,Ultrasound_System,Radiology,27,738072.0,19927944.0,56,0,0.6245,1,2025,3,1,0,0,3,10,19927944.0,0.0
2025-03-03,H010,Hospital_J,Tertiary_Care,Large,Central,P005,Cardiac_Monitor,Cardiology,38,143561.53,5455338.14,79,0,0.5497,0,2025,3,1,0,0,3,10,5455338.14,0.0
2025-03-03,H003,Hospital_C,Tertiary_Care,Medium,West,P001,Imaging_System,Radiology,16,1846730.82,29547693.12,38,0,0.5432,0,2025,3,1,0,0,3,10,29547693.12,0.0
2025-03-03,H010,Hospital_J,Tertiary_Care,Large,Central,P007,Ventilator,Critical_Care,42,348151.44,14622360.48,63,0,0.6086,0,2025,3,1,0,0,3,10,14622360.48,0.0
2025-03-03,H008,Hospital_H,Specialty_Care,Small,East,P007,Ventilator,Critical_Care,21,358106.06,7520227.26,31,0,0.6119,0,2025,3,1,0,0,3,10,7520227.26,0.0
2025-03-03,H005,Hospital_E,Specialty_Care,Medium,South,P005,Cardiac_Monitor,Cardiology,27,152030.21,4104815.67,111,0,0.5697,0,2025,3,1,0,0,3,10,4104815.67,0.0
2025-03-03,H002,Hospital_B,Multi_Specialty,Large,North,P002,Ultrasound_System,Radiology,24,758271.56,18198517.44,87,0,0.601,0,2025,3,1,0,0,3,10,18198517.44,0.0
2025-03-03,H004,Hospital_D,Multi_Specialty,Medium,West,P004,ECG_System,Cardiology,31,80441.82,2493696.42,124,0,0.584,1,2025,3,1,0,0,3,10,2493696.42,-0.0
2025-03-03,H002,Hospital_B,Multi_Specialty,Large,North,P007,Ventilator,Critical_Care,42,360983.38,15161301.96,136,0,0.5752,0,2025,3,1,0,0,3,10,15161301.96,0.0
2025-03-03,H004,Hospital_D,Multi_Specialty,Medium,West,P008,Endoscopy_System,Gastroenterology,18,1171545.08,21087811.44,64,0,0.5545,0,2025,3,1,0,0,3,10,21087811.44,0.0
2025-03-03,H004,Hospital_D,Multi_Specialty,Medium,West,P004,ECG_System,Cardiology,31,87551.2,2714087.2,58,0,0.5716,0,2025,3,1,0,0,3,10,2714087.2,0.0
2025-03-03,H001,Hospital_A,Tertiary_Care,Large,North,P005,Cardiac_Monitor,Cardiology,39,153997.62,6005907.18,100,0,0.5514,0,2025,3,1,0,0,3,10,6005907.18,0.0
2025-03-03,H009,Hospital_I,Multi_Specialty,Medium,Central,P001,Imaging_System,Radiology,16,1899426.95,30390831.2,25,0,0.6229,0,2025,3,1,0,0,3,10,30390831.2,0.0
2025-03-03,H008,Hospital_H,Specialty_Care,Small,East,P003,Patient_Monitor,Patient_Monitoring,22,127112.68,2796478.96,70,0,0.6015,0,2025,3,1,0,0,3,10,2796478.96,0.0
2025-03-03,H004,Hospital_D,Multi_Specialty,Medium,West,P005,Cardiac_Monitor,Cardiology,28,149874.38,4196482.64,51,0,0.585,0,2025,3,1,0,0,3,10,4196482.64,-0.0
2025-03-03,H006,Hospital_F,Tertiary_Care,Large,South,P001,Imaging_System,Radiology,27,1753170.26,47335597.02,77,0,0.6029,0,2025,3,1,0,0,3,10,47335597.02,0.0
2025-03-04,H005,Hospital_E,Specialty_Care,Medium,South,P005,Cardiac_Monitor,Cardiology,32,146857.89,4699452.48,122,0,0.5939,1,2025,3,1,1,0,4,10,4699452.48,0.0
2025-03-04,H001,Hospital_A,Tertiary_Care,Large,North,P004,ECG_System,Cardiology,38,89766.54,3411128.52,137,0,0.6059,1,2025,3,1,1,0,4,10,3411128.52,0.0
2025-03-04,H004,Hospital_D,Multi_Specialty,Medium,West,P006,Infusion_Pump,Critical_Care,33,63292.4,2088649.2,113,0,0.6768,0,2025,3,1,1,0,4,10,2088649.2,0.0
2025-03-04,H009,Hospital_I,Multi_Specialty,Medium,Central,P006,Infusion_Pump,Critical_Care,35,65939.75,2307891.25,96,0,0.6136,0,2025,3,1,1,0,4,10,2307891.25,0.0
2025-03-04,H003,Hospital_C,Tertiary_Care,Medium,West,P003,Patient_Monitor,Patient_Monitoring,39,116980.19,4562227.41,82,0,0.551,1,2025,3,1,1,0,4,10,4562227.41,0.0
2025-03-04,H007,Hospital_G,Multi_Specialty,Large,East,P003,Patient_Monitor,Patient_Monitoring,44,131801.31,5799257.64,146,0,0.5543,0,2025,3,1,1,0,4,10,5799257.64,0.0
2025-03-04,H008,Hospital_H,Specialty_Care,Small,East,P003,Patient_Monitor,Patient_Monitoring,21,125749.59,2640741.39,45,0,0.6143,0,2025,3,1,1,0,4,10,2640741.39,0.0
2025-03-04,H010,Hospital_J,Tertiary_Care,Large,Central,P005,Cardiac_Monitor,Cardiology,31,148236.06,4595317.86,46,0,0.6409,0,2025,3,1,1,0,4,10,4595317.86,0.0
2025-03-04,H001,Hospital_A,Tertiary_Care,Large,North,P003,Patient_Monitor,Patient_Monitoring,39,129971.93,5068905.27,139,0,0.5454,0,2025,3,1,1,0,4,10,5068905.27,0.0
2025-03-04,H003,Hospital_C,Tertiary_Care,Medium,West,P004,ECG_System,Cardiology,30,84198.61,2525958.3,62,0,0.5734,1,2025,3,1,1,0,4,10,2525958.3,0.0
2025-03-04,H001,Hospital_A,Tertiary_Care,Large,North,P002,Ultrasound_System,Radiology,24,701770.17,16842484.08,66,0,0.5657,0,2025,3,1,1,0,4,10,16842484.08,-0.0
2025-03-04,H001,Hospital_A,Tertiary_Care,Large,North,P007,Ventilator,Critical_Care,44,339201.43,14924862.92,171,0,0.6092,1,2025,3,1,1,0,4,10,14924862.92,0.0
2025-03-04,H003,Hospital_C,Tertiary_Care,Medium,West,P007,Ventilator,Critical_Care,26,366651.64,9532942.64,87,0,0.6243,0,2025,3,1,1,0,4,10,9532942.64,0.0
2025-03-04,H008,Hospital_H,Specialty_Care,Small,East,P004,ECG_System,Cardiology,17,84629.55,1438702.35,69,0,0.6038,0,2025,3,1,1,0,4,10,1438702.35,0.0
2025-03-04,H009,Hospital_I,Multi_Specialty,Medium,Central,P007,Ventilator,Critical_Care,30,361918.96,10857568.8,98,0,0.5793,0,2025,3,1,1,0,4,10,10857568.8,0.0
2025-03-04,H003,Hospital_C,Tertiary_Care,Medium,West,P001,Imaging_System,Radiology,22,1801541.56,39633914.32,59,0,0.5743,1,2025,3,1,1,0,4,10,39633914.32,0.0
2025-03-04,H004,Hospital_D,Multi_Specialty,Medium,West,P001,Imaging_System,Radiology,18,1690161.1,30422899.8,83,0,0.6017,0,2025,3,1,1,0,4,10,30422899.8,0.0
2025-03-04,H004,Hospital_D,Multi_Specialty,Medium,West,P001,Imaging_System,Radiology,13,1751768.02,22772984.26,23,0,0.59,0,2025,3,1,1,0,4,10,22772984.26,0.0
2025-03-04,H003,Hospital_C,Tertiary_Care,Medium,West,P003,Patient_Monitor,Patient_Monitoring,30,126134.1,3784023.0,45,0,0.6408,0,2025,3,1,1,0,4,10,3784023.0,0.0
2025-03-05,H010,Hospital_J,Tertiary_Care,Large,Central,P008,Endoscopy_System,Gastroenterology,25,1096385.71,27409642.75,93,0,0.5963,0,2025,3,1,2,0,5,10,27409642.75,0.0
2025-03-05,H008,Hospital_H,Specialty_Care,Small,East,P006,Infusion_Pump,Critical_Care,20,66719.68,1334393.6,72,0,0.593,0,2025,3,1,2,0,5,10,1334393.6,0.0
